Date/Time           	Type    	Tweet                                                                                                                   	Tweet Id            
2020-05-08 21:50:15 	tweet   	....He is Strong on Crime the Border and Second Amendment. Tom has deep roots in Wisconsin is a big Tax Cutter and will help me DRAIN THE SWAMP! Tom has my Complete and Total Endorsement. Vote for Tom Tiffany!https://t.co/5OqIcahKg1	1258876897519419394 
2020-05-08 21:50:40 	tweet   	Vote @MikeGarcia2020 by May 12th! His opponent @ChristyforCA25 voted to fire teachers and cut their salaries while bumping up her pay. Now she’s mocking our Great Vets! We need Navy Fighter Pilot Mike Garcia in #CA25! https://t.co/MEnGMvl8it	1258876999461933058 
2020-05-08 23:01:21 	retweet 	RT @FLOTUS: In honor of #VEDay75 @POTUS and I joined some of our nations heros at the World War II Memorial to lay a wreath in commemorati…	1258894788893577216 
2020-05-09 15:32:33 	retweet 	RT @GenFlynn: My grandson Travis...“and JUSTICE for ALL” ⚖️❤️🙏🇺🇸 https://t.co/IuOGugjOC3                                	1259144231983230976 
2020-05-09 15:32:51 	retweet 	RT @BillyGraham: "Life is hard—but God is good and Heaven is real.” #BillyGraham                                        	1259144309657518082 
2020-05-09 15:45:02 	tweet   	So in California the Democrats who fought like crazy to get all mail in only ballots and succeeded have just opened a voting booth in the most Democrat area in the State. They are trying to steal another election. It’s all rigged out there. These votes must not count. SCAM!	1259147372984180736 
2020-05-09 15:52:49 	tweet   	Mike has my complete &amp; total endorsement. We need him badly in Washington. A great fighter pilot &amp; hero &amp; a brilliant Annapolis grad Mike will never let you down. Mail in ballots &amp; check that they are counted! https://t.co/KMS62yCyfl	1259149331761954822 
2020-05-09 15:53:36 	retweet 	RT @MikeGarcia2020: 2/The right to vote is sacred and something I fought to protect for nearly two decades. But our citizens should also ex…	1259149530240598016 
2020-05-09 15:53:39 	retweet 	RT @MikeGarcia2020: 1/@ChristyforCA25 and her liberal Dem allies didn’t say anything for weeks even though the polling places were in full…	1259149543448420352 
2020-05-09 16:09:01 	tweet   	TRANSITION TO GREATNESS!                                                                                                	1259153410756153350 
2020-05-09 16:17:48 	tweet   	CA25 is a Rigged Election. Trying to steal it from @MikeGarcia2020.  @GavinNewsom must act now!                         	1259155620713975810 
2020-05-09 16:28:44 	tweet   	https://t.co/66006PDuKf                                                                                                 	1259158370390544384 
2020-05-09 17:24:04 	tweet   	Governor @GavinNewsom of California won’t let restaurants beaches and stores open but he installs a voting both system in a highly Democrat area (supposed to be mail in ballots only) because our great candidate @MikeGarcia2020 is winning by a lot. CA25  Rigged Election!	1259172298558443520 
2020-05-09 17:58:35 	retweet 	RT @BaseballQuotes1: Ted Williams and Tony Gwynn talk about reading pitchers and getting a good pitch to hit https://t.co/Q8x21MI8eI	1259180982793625603 
2020-05-09 17:58:45 	retweet 	RT @MLBONFOX: Tony Gwynn would have turned 60 years old today. Mr. Padre had a legendary career:🔹First Ballot Hall of Fame Inductee🔹8× N…	1259181026972258305 
2020-05-09 17:59:45 	retweet 	RT @FieldYates: Tony Gwynn played for 20 years and struck out three times in a game... once. Incredible.                	1259181275962843136 
2020-05-09 17:59:50 	retweet 	RT @PitchingNinja: I still have no idea how Tony Gwynn hits this Big Unit 1-2 slider for a double. https://t.co/7hhgQbSR9a	1259181297274142720 
2020-05-09 18:07:49 	tweet   	...And many more! https://t.co/KgORqck2vh                                                                               	1259183305301340163 
2020-05-09 18:09:38 	retweet 	RT @kimguilfoyle: Shifty Schiff is quickly turning into Anxious Adam cause he knows he has been caught peddling the biggest sham in America…	1259183765512957954 
2020-05-09 18:11:37 	retweet 	RT @madisongesiotto: Gallup: Trump surges to approval high best ever OK from independents 👍🏽🇺🇸                          	1259184263519522816 
2020-05-09 18:51:12 	tweet   	Why is it that all of the political pundits &amp; consultants that I beat so easily &amp; badly people that charged their clients far more than their services were worth have become so totally “unhinged” when it come to your favorite President me. These people are stone cold crazy!	1259194224555298816 
2020-05-09 19:06:38 	tweet   	Starting early next week at my order the USA will be purchasing from our Farmers Ranchers &amp; Specialty Crop Growers 3 Billion Dollars worth of Dairy Meat &amp; Produce for Food Lines &amp; Kitchens. “FARMERS TO FAMILY FOOD BOX”  Great news for all!  @SecretarySonny @ZippyDuvall	1259198107029508096 
2020-05-09 19:14:37 	tweet   	Governor @GavinNewsom of California won’t let restaurants beaches and stores open but he installs a voting booth system in a highly Democrat area (supposed to be mail in ballots only) because our great candidate @MikeGarcia2020 is winning by a lot. CA25  Rigged Election!	1259200118714183680 
2020-05-09 20:15:52 	tweet   	https://t.co/5YNQ2A6GMg                                                                                                 	1259215531153993729 
2020-05-09 20:16:15 	tweet   	https://t.co/Y5YUHHSOGa                                                                                                 	1259215629120389121 
2020-05-09 20:17:06 	tweet   	https://t.co/8tXzxXrQl2                                                                                                 	1259215842237177858 
2020-05-10 03:44:34 	tweet   	https://t.co/y4KUoaY0C8                                                                                                 	1259328451456258051 
2020-05-10 03:45:15 	tweet   	https://t.co/26WfywGv9l                                                                                                 	1259328621371678725 
2020-05-10 03:45:52 	tweet   	https://t.co/lpSqOaF7OY                                                                                                 	1259328777877889025 
2020-05-10 03:46:13 	tweet   	https://t.co/mjBMIphWZi                                                                                                 	1259328864859422723 
2020-05-10 04:02:50 	tweet   	https://t.co/iIaEP3Kxek                                                                                                 	1259333049738760193 
2020-05-10 11:02:49 	retweet 	RT @WhiteHouse: President @realDonaldTrump met with Secretary @EsperDoD @SecPompeo senior military leadership and national security team…	1259438739056742400 
2020-05-10 11:03:19 	retweet 	RT @WhiteHouse: President @realDonaldTrump is working to make sure Native American communities have the support they need during this crisi…	1259438864772538369 
2020-05-10 11:03:41 	retweet 	RT @realDonaldTrump: https://t.co/Y5YUHHSOGa                                                                            	1259438958339067907 
2020-05-10 11:04:56 	tweet   	...And we caught them and their illegal activities! https://t.co/53YV7x3cdD                                             	1259439270818992128 
2020-05-10 11:05:50 	retweet 	RT @JohnWHuber: UPDATE: Comey failed to include in his memos about Trump's "let him go" comment that he *personally approved* closing the C…	1259439497730801664 
2020-05-10 11:06:50 	retweet 	RT @paulsperry_: Sally Yates was the real blackmailerhttps://t.co/lULpNHujIt                                            	1259439752065036291 
2020-05-10 11:07:57 	retweet 	RT @paulsperry_: DEVELOPING: Investigators are looking into suspicions by Flynn's legal team that President Obama directed FBI Director Jam…	1259440030017347584 
2020-05-10 11:08:36 	retweet 	RT @JohnWHuber: Worth a read just for the part where Lawfare misrepresent a Mueller filing while attacking Bill Barr for misrepresenting th…	1259440194580893697 
2020-05-10 11:09:39 	retweet 	RT @JohnWHuber: Amazing how you guys notice a comma missing when you need to but are totally incurious about the missing original 302 and…	1259440459451072512 
2020-05-10 11:10:13 	retweet 	RT @JohnWHuber: Info comes from Comey's March 2017 private Congressional testimony attached as exhibit to the DOJ's motion to dismiss the…	1259440602829201408 
2020-05-10 11:10:29 	retweet 	RT @JohnWHuber: Was the former Acting Director of the FBI Andrew McCabe lying in his book when he said DNI James Clapper personally briefed…	1259440667769667591 
2020-05-10 11:10:45 	retweet 	RT @JohnWHuber: These guys can’t even agree on who told Clapper about the Flynn call. Was it Bob Litt his General Counsel or Comey? https…	1259440735520206849 
2020-05-10 11:11:05 	retweet 	RT @JohnWHuber: UPDATE: Oh Jim Clapper you've got a MAJOR problem. You denied under oath ever briefing Obama on the Flynn/Kislyak calls.…	1259440820949848064 
2020-05-10 11:11:16 	retweet 	RT @JohnWHuber: Time to start asking exactly what Priestap was telling Congress and Adam Schiff in 2017.                	1259440865413644288 
2020-05-10 11:11:42 	retweet 	RT @JohnWHuber: So which is it Mr. Priestap? Was "the bulk" of the FISA based on Steele (like you confirmed to Nunes' team) or *less than…	1259440974885007360 
2020-05-10 11:12:35 	retweet 	RT @JohnWHuber: Were any Republicans at this "sit down" with Priestap on Oct 31 2017? Is there a transcript? Did Priestap really misrepres…	1259441199460614146 
2020-05-10 11:12:52 	retweet 	RT @MZHemingway: If you are wondering why Obama leaked audio of himself regarding Flynn my latest on him being implicated in the operation…	1259441267953610752 
2020-05-10 11:13:20 	retweet 	RT @JonathanTurley: President Obama is being quoted on Flynn saying "There is no precedent that anybody can find for someone who has been…	1259441386128125953 
2020-05-10 11:13:34 	retweet 	RT @JohnWHuber: Not only is the statement “Flynn had told Russia to ignore US sanctions” 100% false it doesn’t even make sense if it were…	1259441444554780673 
2020-05-10 11:14:59 	retweet 	RT @JohnWHuber: Adam Schiff 16 months after that interview with Congress: Trump Tower meeting is “direct evidence” of “Collusion” https://…	1259441802282700802 
2020-05-10 11:15:18 	retweet 	RT @JohnWHuber: Robert Mueller knew the Trump Tower Collusion theory was a joke in July 2017 4 days after it hit the press. Schiff knew it…	1259441882331074561 
2020-05-10 11:15:55 	retweet 	RT @LeeSmithDC: From lead on ⁦@DevinNunes⁩ investigation of FBI anti-Trump operation to acting DNI ⁦@RichardGrenell⁩ deputy Kash Patel is…	1259442034781425664 
2020-05-10 11:16:51 	retweet 	RT @JohnWHuber: The “ties” that the Crossfire team cared about were ties to Donald Trump. Caputo had less than Flynn by July 31	1259442272699133953 
2020-05-10 11:17:20 	retweet 	RT @JohnWHuber: Also Comey didn’t seem to care about the 30 year career of Flynn when he personally sent two agents to ambush interview him…	1259442391922159616 
2020-05-10 11:17:41 	retweet 	RT @Techno_Fog: Flynn prosecutor Brandon Van Grack should be in trouble.How Van Grack's misrepresentations about the Flynn investigation…	1259442482577891328 
2020-05-10 11:17:59 	retweet 	RT @JohnWHuber: Mueller can’t remember his own name let alone defend it                                                 	1259442554824687622 
2020-05-10 11:18:25 	retweet 	RT @JohnWHuber: The reason Obama knew about the Flynn call with Kislyak and even Sally Yates at DOJ didn’t is that McCabe told Comey who…	1259442667689254916 
2020-05-10 11:18:45 	retweet 	RT @JohnWHuber: But nothing criminal took place on that Kislyak/Flynn call. And the Flynn “investigation” which never should have been open…	1259442751285886977 
2020-05-10 11:19:03 	retweet 	RT @JohnWHuber: Oh and Clapper must have been surprised at that briefing from Comey because Comey denied under oath ever telling Clapper a…	1259442824883421184 
2020-05-10 11:20:03 	retweet 	RT @Doranimated: New @Heminator piece on the framing of Mike Flynn  puts the spotlight on Joe Pientka the most important guy you've never…	1259443078554845184 
2020-05-10 11:20:15 	retweet 	RT @AndrewCMcCarthy: Rosenstein ‘Scope’ Memo Confirms Baselessness of Trump–Russia Probe - my @NRO column ... https://t.co/cP1HUUC2iy	1259443127133319168 
2020-05-10 11:20:35 	retweet 	RT @ShannonBream: If you're still catching your breath from today I'm told next week will involve "a bombshell".  I'm standing by ...	1259443212256784384 
2020-05-10 11:22:20 	retweet 	RT @ByronYork: The January 5 2017 meeting in which Sally Yates said she learned of Flynn-Kislyak call from President Obama himself--Susan…	1259443652339916800 
2020-05-10 11:23:12 	retweet 	RT @JohnWHuber: Live shot of man living rent free inside Adam Schiff’s head https://t.co/6WhL0iMy70                     	1259443868484984832 
2020-05-10 11:25:47 	retweet 	RT @JohnWHuber: DOJ: Interview by FBI agents of @GenFlynn “conducted without any legitimate investigative basis”@Comey: “I sent them”	1259444519227047936 
2020-05-10 11:28:54 	retweet 	RT @Jim_Jordan: President Trump is draining the Swamp. But the Swamp is fighting back.• 2016: FBI spies on campaign• 2017-2019: Mueller…	1259445302874058752 
2020-05-10 11:29:40 	retweet 	RT @Jim_Jordan: Let’s get this straight:-Democrats want you to stay in your house to combat #coronavirus. -Democrats also believe we sh…	1259445496726372352 
2020-05-10 11:30:10 	retweet 	RT @Jim_Jordan: House Democrats are now considering #coronavirus legislation that PAYS states to let criminals out of prison. But those s…	1259445624187097088 
2020-05-10 11:33:02 	retweet 	RT @AndrewCMcCarthy: Weekend @NRO column coming soon ... here's Thursday's: https://t.co/cP1HUUC2iy                     	1259446342956580875 
2020-05-10 11:33:46 	retweet 	RT @EliLake: I’ve been going through the interview transcripts that ODNI forced @AdamSchiff to release. It’s now clear why every Republican…	1259446527799562243 
2020-05-10 11:34:03 	retweet 	RT @AndrewCMcCarthy: In new episode of TheMcCarthyReport @RichLowry and I look at the Rosenstein 'scope memo' that authorized Mueller's pr…	1259446600788848641 
2020-05-10 11:34:20 	retweet 	RT @ChuckRossDC: McCabe testified he couldn't think of a single damaging piece of info "off the top of my head" that the FBI had verified f…	1259446671504805896 
2020-05-10 11:34:32 	retweet 	RT @AndrewCMcCarthy: My @nypost column on DOJ's dropping of Flynn case ... https://t.co/LinZ3aZS80                      	1259446720779485185 
2020-05-10 11:36:21 	retweet 	RT @AndrewCMcCarthy: Something seems rotten in Flynn's case — and maybe others too https://t.co/3sydfqlyri              	1259447179904561152 
2020-05-10 11:37:10 	retweet 	RT @AndrewCMcCarthy: Rosenstein 'scope' memo was written and concealed because he failed to comply with regs in appointing Mueller and was…	1259447384976875520 
2020-05-10 11:37:30 	retweet 	RT @AndrewCMcCarthy: From over a year ago on the case for already way overdue disclosure of Rosenstein scope memo and other hidden testimo…	1259447466258202625 
2020-05-10 11:41:53 	retweet 	RT @AndrewCMcCarthy: And this ... Rod Rosenstein’s Resistance https://t.co/0E5tlbDXn4                                   	1259448570840743936 
2020-05-10 11:41:56 	retweet 	RT @AndrewCMcCarthy: For laughs rehearsing ... The Rosenstein Memo https://t.co/meI0Wwzcil                              	1259448584279330816 
2020-05-10 11:44:29 	tweet   	So great to see our Country starting to open up again! https://t.co/ceXFk4iWBX                                          	1259449226465083394 
2020-05-10 11:44:59 	tweet   	A great man for Washington! Will Drain the Swamp! https://t.co/IHdPE3JGXL                                               	1259449352201830400 
2020-05-10 11:47:36 	tweet   	When are the Fake Journalists who received unwarranted Pulitzer Prizes for Russia Russia Russia and the Impeachment Scam going to turn in their tarnished awards so they can be given to the real journalists who got it right. I’ll give you the names there are plenty of them!	1259450009734516736 
2020-05-10 11:48:52 	tweet   	We are getting great marks for the handling of the CoronaVirus pandemic especially the very early BAN of people from China the infectious source entering the USA. Compare that to the Obama/Sleepy Joe disaster known as H1N1 Swine Flu. Poor marks bad polls - didn’t have a clue!	1259450328048709633 
2020-05-10 11:50:14 	tweet   	Thank you Mike! https://t.co/GMfNEAlW8M                                                                                 	1259450673151836160 
2020-05-10 11:51:43 	tweet   	True! https://t.co/kgH1z23HhO                                                                                           	1259451044834217984 
2020-05-10 12:05:49 	tweet   	Congratulations to Officer John Catanzara for being elected President of the Chicago Police Union. He always “Gets the Job Done”. #MAGA @foxandfriends	1259454594981203968 
2020-05-10 12:10:33 	tweet   	HAPPY MOTHER’S DAY!                                                                                                     	1259455786482311168 
2020-05-10 14:16:32 	retweet 	RT @retinaldoctor: #ObamaGateWow look what's trending on Twitter.I'll bet these guys aren't laughing today. https://t.co/CE7oikhZmM	1259487488340615169 
2020-05-10 14:31:55 	retweet 	RT @pittman_george: Tucker Carlson Calls On Adam Schiff To Resign Over Russiagate Hoax (VIDEO) https://t.co/Nbm5WPc7xk via @gatewaypundit	1259491361847459844 
2020-05-10 14:32:05 	retweet 	RT @MarkSimoneNY: Watch a News Report On Jerry Nadler's Russia Ties:  https://t.co/uk92Gy6amG                           	1259491404209958913 
2020-05-10 14:33:05 	retweet 	RT @MarkSimoneNY: Biased Jimmy Kimmel apologizes for conning his audience by deceptively editing video of VP Mike Pence to make it look lik…	1259491657084538881 
2020-05-10 14:34:51 	retweet 	RT @BuckSexton: Trump’s Comments on Reopening Country Exactly What We Need Now Sexton Says  https://t.co/VxMYW6sQmx     	1259492098828636161 
2020-05-10 14:40:21 	tweet   	The biggest political crime in American history by far! https://t.co/m5nPdUHt4u                                         	1259493483733270530 
2020-05-10 14:41:10 	retweet 	RT @BuckSexton: As you see legions of legal “experts” and Democrat politicians appearing on MSNBC/CNN tonight to cry over the Flynn decisio…	1259493687698108417 
2020-05-10 14:41:30 	retweet 	RT @BuckSexton: Between the Waco series on Netflix and now the dismissal of the case against Flynn not exactly a strong moment in time for…	1259493774381789186 
2020-05-10 14:42:07 	retweet 	RT @BuckSexton: Easy to think good guys won today justice has been done for General Flynn. But that’s only partially true-Deep state lib…	1259493930120470528 
2020-05-10 14:42:20 	retweet 	RT @BuckSexton: McCabe is a dishonorable partisan scumbag who has done incalculable damage to the reputation of the FBI and should be sitti…	1259493981639118852 
2020-05-10 14:47:35 	retweet 	RT @BuckSexton: .@TGowdySC on @GenFlynn Investigation: 'We Need an @FBI That We Can Trust' https://t.co/YWzfQRTzgr      	1259495304052854784 
2020-05-10 14:49:03 	retweet 	RT @ByronYork: From @Jim_Jordan: 'A Look Back On The Russia Mueller And Flynn Investigations.' He cuts to the chase. https://t.co/hR4jf0o…	1259495673768148996 
2020-05-10 14:51:45 	tweet   	Thank you to Eli Lake! https://t.co/PuAzimoIbs                                                                          	1259496351748014081 
2020-05-10 14:52:37 	retweet 	RT @JJD_Aqua: @AndrewCMcCarthy @RichLowry "Collapsing". 🤣🤣🤣🤣You mean the dishonest dropping of the Flynn case by a corrupt DOJ.	1259496569029767169 
2020-05-10 14:53:50 	retweet 	RT @Tha_Raptor: @AndrewCMcCarthy @RichLowry Unless people are indited and put in prison the corruption will continue. People will continue…	1259496877411704832 
2020-05-10 14:53:59 	retweet 	RT @rodsandguitars: @AndrewCMcCarthy @realDonaldTrump @RichLowry Who will be 1st (besides @POTUS Trump) to call for Treason Charges &amp; deman…	1259496915747602432 
2020-05-10 14:54:23 	retweet 	RT @Primal_Digest: @AndrewCMcCarthy @rickjdakota Rosenstein ‘Scope’ Memo Confirms Baselessness of Trump–Russia Probehttps://t.co/brciVKRMI…	1259497017216249861 
2020-05-10 14:56:02 	retweet 	RT @stepkelch: @Besafe72492224 @AndrewCMcCarthy @realDonaldTrump @RichLowry Did Congress get those Briefings when all the had on their mind…	1259497429046566912 
2020-05-10 14:59:27 	retweet 	RT @ScottGottliebMD: Positivity rates declining in many states as covid19 testing expands nationally. https://t.co/Ztj6OUTlSm	1259498290736967682 
2020-05-10 15:02:28 	retweet 	RT @RichLowry: This case like everything related to the Russia investigation got weaker and weaker the more we learned about it. What a f…	1259499050115661824 
2020-05-10 15:06:25 	retweet 	RT @AndrewCMcCarthy: Why do I think that if a Democrat were targeted classified leaks perjury traps massaging FBI reports misleading a…	1259500045877096448 
2020-05-10 17:06:41 	tweet   	More Fake News this time from Jimmy Kimmel’s last place show! https://t.co/qlgbsz36EC                                   	1259530309781118980 
2020-05-10 17:07:19 	retweet 	RT @hughhewitt: Because ⁦@AndrewCMcCarthy⁩ knows very well how DOJ and it’s division the FBI actually operate —or are supposed to operate…	1259530468690665472 
2020-05-10 17:07:48 	retweet 	RT @EliLake: Regardless of what Judge Sullivan does in regard to Flynn honest observers have to reckon with what we now know about the inv…	1259530590950510592 
2020-05-10 17:20:16 	retweet 	RT @RealSLokhova: Whoa Congress was briefed on @GenFlynn original 302 which is now “missing”                            	1259533727056703489 
2020-05-10 17:32:25 	retweet 	RT @FLOTUS: A big thank you to the amazing people who supported &amp; congratulated me on the 2nd anniversary of #BeBest. I will continue to fo…	1259536784721088512 
2020-05-10 17:34:28 	retweet 	RT @CassandraRules: Holy shit she bodied him https://t.co/4JIiPaUTgi                                                    	1259537303258742790 
2020-05-10 17:36:31 	retweet 	RT @JFNYC1: 911 I'd like to report a Homicide in the WH Briefing room. @kayleighmcenany Savage😝 https://t.co/jJ5cCOr3fR 	1259537817157410818 
2020-05-10 17:39:06 	tweet   	Thank you! https://t.co/zh5YuuR8jN                                                                                      	1259538466263773185 
2020-05-10 17:40:14 	tweet   	Wow this is BIG! https://t.co/cC9NlHWdfl                                                                                	1259538752327897092 
2020-05-10 17:43:51 	retweet 	RT @LionelMedia: Two complete sellouts who’ve been compromised and are heavily blackmailable forced to announce one of the most cosmically…	1259539661288099840 
2020-05-10 17:51:03 	tweet   	.@brianstelter is just a poor man’s lapdog for AT&amp;T! https://t.co/nwDRFvym0P                                        	1259541473651032071 
2020-05-10 17:51:56 	retweet 	RT @rexxurection: https://t.co/o7PIYDCl4v                                                                               	1259541699099058178 
2020-05-10 19:11:54 	tweet   	OBAMAGATE!                                                                                                              	1259561821289226248 
2020-05-10 19:14:43 	retweet 	RT @GreggJarrett: Ending Michael Flynn prosecution exposes and destroys Trump-Russia collusion hoax https://t.co/tZ69xpQcgA	1259562528599953409 
2020-05-10 19:14:52 	retweet 	RT @GreggJarrett: Jarrett on Hannity: Comey McCabe and Strzok Most Likely to be Investigated https://t.co/Zx8WUbzvwn    	1259562568634556422 
2020-05-10 19:15:48 	retweet 	RT @GreggJarrett: Dallas Judge Eric Moyé should be voted out of office November 3rd. Jailing a mother for keeping her salon open to feed he…	1259562805327429633 
2020-05-10 19:15:59 	retweet 	RT @GreggJarrett: Obama Sends Private Letter to National Archives Claiming ‘Confidentiality’ To Not Release Biden-Ukraine Docs https://t.co…	1259562850412003328 
2020-05-10 19:18:13 	tweet   	This book is a MUST BUY! https://t.co/3F0KK6fckh                                                                        	1259563409739309057 
2020-05-10 19:21:07 	retweet 	RT @GreggJarrett: Michael Flynn — Here’s How The FBI Entrapped and Prosecuted an Innocent Man https://t.co/ddVDsq1Yr4   	1259564143335571461 
2020-05-10 19:21:23 	retweet 	RT @GreggJarrett: Steele Lawsuit Reveals ‘Most Direct Link’ Between Russia Collusion Clinton and Obama White House https://t.co/AVUiCxQPqZ	1259564206841626628 
2020-05-10 19:21:32 	retweet 	RT @GreggJarrett: Newly Declassified Documents Show John Kerry’s State Department Spread Russia Collusion Narrative https://t.co/pE5oBp3WUh	1259564246066757635 
2020-05-10 19:22:01 	retweet 	RT @GreggJarrett: Graham Releases Papadopoulos FBI Transcript; No Collusion https://t.co/8Qzqw4Ova2                     	1259564366921433089 
2020-05-10 19:22:23 	retweet 	RT @GreggJarrett: Joe Biden asked about Hunter’s corruption in China — responds in garbled gibberish… https://t.co/xZLBFJTf6N	1259564458067800064 
2020-05-10 19:22:43 	retweet 	RT @GreggJarrett: https://t.co/lv1i00vJkB                                                                               	1259564542838915075 
2020-05-10 19:23:20 	retweet 	RT @jsolomonReports: Judge rules Illinois Governor's stay-at-home order infringes civil liberties https://t.co/lVqPlwocBr	1259564697583583232 
2020-05-10 20:16:34 	retweet 	RT @realDonaldTrump: We are getting great marks for the handling of the CoronaVirus pandemic especially the very early BAN of people from…	1259578095629152258 
2020-05-10 23:25:53 	tweet   	.@CBS and their show @60Minutes are doing everything within their power which is far less today than it was in the past to defend China and the horrible Virus pandemic that was inflicted on the USA and the rest of the World. I guess they want to do business in China!	1259625738858303490 
2020-05-11 01:52:58 	retweet 	RT @TIME: Treasury Secretary Mnuchin urges governors to reopen states to prevent ‘permanent’ economic damage https://t.co/T70ma0nXZ8	1259662752479621120 
2020-05-11 01:54:38 	retweet 	RT @TIME: Iran says it's ready for unconditional prisoner swap with U.S. amid coronavirus fears https://t.co/2P3wEzIPMf 	1259663172375646209 
2020-05-11 01:55:15 	retweet 	RT @TIME: The $60000 telegram that helped Abraham Lincoln abolish slavery https://t.co/9GAYCWbWhy                       	1259663327283818498 
2020-05-11 02:06:31 	tweet   	Thank you! https://t.co/VxWLG5c3iI                                                                                      	1259666162134200325 
2020-05-11 02:10:59 	tweet   	He got caught OBAMAGATE! https://t.co/oV6fum0zIS                                                                        	1259667289252790275 
2020-05-11 02:11:47 	retweet 	RT @mikandynothem: Trump; first President in history with the courage to stand up to China especially after Obama's disastrous foreign pol…	1259667488008265729 
2020-05-11 02:12:04 	retweet 	RT @mikandynothem: Remember the picture of @BarackObama holding an American flag like @realDonaldTrumpis doing here? Me neither...#Oba…	1259667558158020608 
2020-05-11 02:12:18 	retweet 	RT @JoanneWT09: @realDonaldTrump OBAMAGATE! https://t.co/EzpyThTNGW                                                     	1259667619881398277 
2020-05-11 02:15:27 	retweet 	RT @UrgentNews911: MY FAITH IN HUMANITY HAS BEEN RESTORED 🙏SIR... YOU'RE MY HERO 💯https://t.co/eeCWhc4L68               	1259668409618440193 
2020-05-11 02:17:22 	retweet 	RT @Chicago1Ray: @LVNancy @pinkk9lover @RealBasedMAGA @ROCKONOHIO @ATX_PATRIOT @oUSA_JEDIo @MazurikL @megdogwuff @VFL2013 @CB618444 WORST E…	1259668892907175939 
2020-05-11 02:19:27 	retweet 	RT @smalltownandrew: @realDonaldTrump @CBS @60Minutes Trump Campaign Calls Out Chuck Todd After Dishonest Edited Video of AG Barr on Meet T…	1259669417144782853 
2020-05-11 02:30:18 	retweet 	RT @smalltownandrew: Wow! This video is one of the most patriotic videos I have ever seen. Gives me chills to see our amazing @POTUS and @F…	1259672148442058757 
2020-05-11 02:31:14 	retweet 	RT @darhar981: Attorney General Barr’s Office Shreds NBC’s Chuck Todd For ‘Deceptive Editing’ Of Barr’s Comments On “Meet The Press” Todd…	1259672385286012928 
2020-05-11 02:41:47 	tweet   	Sleepy Eyes Chuck Todd should be FIRED by “Concast” (NBC) for this fraud. He knew exactly what he was doing. Public Airwaves = Fake News! @AjitPaiFCC  @FCC https://t.co/fLTDhjMXo4	1259675040314003459 
2020-05-11 02:43:07 	retweet 	RT @TeamTrump: Team Trump Online reached more than 1 MILLION unique views for the sixth week in a row and totaled 340 MILLION views across…	1259675372649660419 
2020-05-11 02:43:37 	retweet 	RT @ErinMPerrine: Happy Mother’s Day and thank you to every mom out there for what you do!@TeamTrump is launching a new coalition — #Moms…	1259675501305749507 
2020-05-11 02:44:29 	retweet 	RT @TrumpVictoryWI: 🚨1 MILLION PHONE CALLS🚨It’s official Team Wisconsin has made over 1000000 phone calls into WI-07 to #GOTV for @Tom…	1259675717090054146 
2020-05-11 02:45:20 	retweet 	RT @DailyCaller: Flynn’s Lawyer Says Obama Was Part Of Conspiracy To Entrap Former National Security Advisor https://t.co/j6plzMUFiq	1259675930278182914 
2020-05-11 02:45:30 	retweet 	RT @DailyCaller: Kudlow On Obama COVID-19 Criticism: ‘We’ve Created A Massive Health And Safety Infrastructure’ https://t.co/JrHrtMxA1M	1259675975509594112 
2020-05-11 02:52:56 	retweet 	RT @DailyCaller: Trey Gowdy Identifies Reporters Who Allegedly Peddled Misleading Adam Schiff Leakshttps://t.co/2B87gX0rtO	1259677846655643648 
2020-05-11 02:54:57 	retweet 	RT @DailyCaller: China Asked The WHO To Help Cover Up Coronavirus German Intelligence Concludeshttps://t.co/ilUVxPqklx  	1259678352912388096 
2020-05-11 13:02:59 	tweet   	OBAMAGATE! https://t.co/mSmWsbfOWf                                                                                      	1259831370429407232 
2020-05-11 13:03:36 	retweet 	RT @realDonaldTrump: He got caught OBAMAGATE!                                                                           	1259831522783346693 
2020-05-11 13:04:41 	retweet 	RT @realDonaldTrump: Sleepy Eyes Chuck Todd should be FIRED by “Concast” (NBC) for this fraud. He knew exactly what he was doing. Public Ai…	1259831796130340864 
2020-05-11 13:17:44 	tweet   	This is why it’s not really the Lamestream Media it’s the Rigged Media....and it is what I’m up against. It was corrupt in 2016. Now it is much more corrupt and what you are seeing is the least of it....but WE WILL WIN AGAIN! https://t.co/UXyOrQ7fXW	1259835082040377345 
2020-05-11 13:22:17 	retweet 	RT @greg_price11: Today on Meet The Press @chucktodd wildly took context out of an answer AG Bill Barr gave about his decision to drop the…	1259836223822184448 
2020-05-11 13:22:37 	retweet 	RT @DrJoeDobrowski: @greg_price11 @JohnParshon @chucktodd This is also unfair to @CBS_Herridge and an affront to @CBSNews and Catherine’s p…	1259836310208024576 
2020-05-11 13:22:40 	retweet 	RT @conniew195111: @DrJoeDobrowski @greg_price11 @JohnParshon @chucktodd @CBS_Herridge @CBSNews @capitalsntg @nicklaroberts Catherine Herri…	1259836322061201408 
2020-05-11 13:22:46 	retweet 	RT @HalFurman: @greg_price11 @chucktodd Sleazy hit job. @chucktodd                                                      	1259836348145569796 
2020-05-11 13:23:11 	retweet 	RT @RLM42753: @greg_price11 @chucktodd Todd completely lied about Barr's comments..."He didn't make the case that he was upholding the rule…	1259836453900693506 
