source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter Web Client,We've come too far to see our progress ripped away.https://t.co/obBV1uXu0V,11-13-2015 02:16:30,646,1269,false,664990187160805376
Twitter Web Client,Create your own #Hillary2016–inspired cross-stitch. Here’s the pattern to DIY: https://t.co/EIdmMpIj2X https://t.co/y452tnL0L0,11-13-2015 00:43:19,790,2340,false,664966738556100608
TweetDeck,The U.S. economy would have produced an additional $447.6 billion in 2013 if women received equal pay. https://t.co/tsR4IVlY9E,11-12-2015 21:56:40,671,865,false,664924799752343552
TweetDeck,We need to keep guns out of the hands of domestic abusers and convicted stalkers. https://t.co/mGPKEgwaho https://t.co/ENvnWqIKoL,11-12-2015 20:46:45,1004,1535,false,664907205540519936
TweetDeck,In 1991 Hillary Clinton filed her husband's papers to run for president. In 2015 she filed her own. https://t.co/hbmPBXBgkv,11-12-2015 13:06:05,581,1358,false,664791272226361345
TweetDeck,.@Bustle: "6 Feminist Points In Hillary Clinton's Veterans Plan That Are Awesomely Inclusive" → https://t.co/SHEKnnJLcA,11-12-2015 02:32:07,250,522,false,664631731081732096
Twitter for iPhone,Being a good parent has nothing to do with sexual orientation—thousands of families prove that. https://t.co/xQLh25RAYR,11-12-2015 02:05:01,2669,2151,false,664624908920582144
Twitter Web Client,Mentions of Hillary at #GOPdebate: Over 40.Mentions of equal pay paid leave LGBT rights or racial justice: 0. https://t.co/MOrjgg69iR,11-12-2015 00:43:41,971,1396,false,664604442357026817
TweetDeck,Our veterans have done so much for us; now we need to do more for them. Read Hillary’s op-ed in the @MilitaryTimes: https://t.co/a5i6IYOlGh,11-11-2015 23:11:45,362,623,false,664581308731920384
Twitter Web Client,“To all our veterans and the men and women now serving: You represent the very best that our country has to offer.”https://t.co/qIqdJGHwKX,11-11-2015 21:18:29,639,1097,false,664552801494679552
TweetDeck,What those who served and sacrificed want you to know this Veterans Day: https://t.co/TWlmE1BQnj,11-11-2015 20:16:16,202,409,false,664537146544418816
TweetDeck,La idea de que vamos a deportar a 11 milliones de personas es absurda inhumana y va en contra de nuestros valores. De ninguna manera Trump.,11-11-2015 19:09:04,446,563,false,664520234372497414
TweetDeck,The idea of tracking down and deporting 11 million people is absurd inhumane and un-American. No Trump. -H https://t.co/uZyqAWXUdh,11-11-2015 18:38:27,1354,2107,false,664512527947005952
Twitter Web Client,And if anything's clear from last night's #GOPdebate: "They don't have a plan—they just hate mine." @Lin_Manuel  https://t.co/VMicarTaO3,11-11-2015 17:41:03,1300,2370,false,664498081522692096
TweetDeck,On Veterans Day to all who have served—you deserve our gratitude respect and the best care and benefits in the world. -H,11-11-2015 15:23:00,880,1509,false,664463343231471618
TweetDeck,The "winners" from last night's #GOPDebate: https://t.co/dH8dKopxbZ https://t.co/vMs8b3O5vG,11-11-2015 13:50:31,335,549,false,664440069248278528
TweetDeck,If you're proud to be a Democrat after watching tonight's #GOPdebate add your name here: https://t.co/gcsfX41UyE,11-11-2015 04:22:49,457,1526,false,664297201280008192
Twitter Web Client,#GOPdebate https://t.co/vqbB3Tpf5r,11-11-2015 04:17:37,2956,5357,false,664295891600146433
TweetDeck,Times Republicans offered helpful ideas for the middle class: 0. Times Republicans attacked Hillary: We lost count. #GOPdebate,11-11-2015 04:13:42,1105,2448,false,664294905531883520
TweetDeck,Newsflash: You don’t have to be a scientist to know that climate change is real and act to combat it. #GOPdebate,11-11-2015 04:05:57,960,2103,false,664292956208103425
TweetDeck,Yep—Hillary’s resume is full of accomplishments. #GOPdebate https://t.co/QSyZ6fTRWm,11-11-2015 04:03:40,619,1266,false,664292382049832961
TweetDeck,It’s not the big banks that need relief from Washington—it’s small banks and small businesses. #GOPdebate,11-11-2015 03:46:25,356,779,false,664288041951866880
TweetDeck,Ningún candidato en el escenario apoya una reforma migratoría con un camino a la ciudadanía. Ninguno. #GOPdebate,11-11-2015 03:40:54,236,385,false,664286654199271424
TweetDeck,Apoyar a las familias incluye la baja de maternidad pagada aumentar el salario mínimo y acceso a guarderías infantiles. #GOPdebate,11-11-2015 03:19:34,210,346,false,664281284202614784
Twitter Web Client,The @CFPB protects borrowers from unfair and deceptive Wall Street practices. Attacks against it are unfounded and outrageous.,11-11-2015 03:14:37,269,493,false,664280037781147648
TweetDeck,What’s really pro-family: Supporting equal pay paid leave affordable child care and Planned Parenthood. #GOPdebate,11-11-2015 03:11:15,1238,2174,false,664279189332324352
TweetDeck,These candidates don't seem to mind a "big government" when it's politicians interfering in women's personal health decisions. #GOPdebate,11-11-2015 03:05:43,1600,3114,false,664277797263777792
TweetDeck,#GOPdebate translation: Doubling down on trickle-down economics. America needs an economy that works for everyone.,11-11-2015 03:00:10,343,656,false,664276400199847936
Twitter Web Client,Hillary’s dad prepared thousands of sailors during WWII—after he died Hillary received letters from men he trained.https://t.co/zZUfzdNNxX,11-10-2015 22:52:20,300,607,false,664214033109643264
Twitter Web Client,Celebrating 240 years of @USMC service and sacrifice from Tun Tavern to Helmand. Happy birthday Marines!,11-10-2015 22:20:51,199,414,false,664206108660109312
Twitter Web Client,Hillary’s veterans plan will “ensure access to timely high quality health care and modernize veterans’ benefits.” https://t.co/3GLLKmyU86,11-10-2015 21:30:27,166,269,false,664193427702046720
TweetDeck,Vets deserve better. My plan will address issues like this by upgrading VA technology &amp; requiring accountability. https://t.co/m3Zok741f1 -H,11-10-2015 20:15:50,219,308,false,664174649773715456
TweetDeck,La Corte del 5to Circuito se equivocó. La Corte Suprema tiene que validar a DACA/DAPA para que millones de familias puedan vivir sin miedo.,11-10-2015 19:39:56,151,211,false,664165611623157761
TweetDeck,The 5th Circuit is wrong on immigration. SCOTUS should uphold DACA/DAPA so millions of families can stop living in fear. -H,11-10-2015 18:46:58,320,461,false,664152285472157696
Twitter Web Client,Happy Diwali! Wishing a bright year ahead to all celebrating the Festival of Lights.,11-10-2015 16:03:12,565,988,false,664111072631214080
Twitter Web Client,“The future that scientists have warned us about has arrived.” —Hillary to @LCVotershttps://t.co/kuBWhdPNoF,11-10-2015 15:01:41,382,640,false,664095589378818048
Twitter for iPhone,Fast-food home care child care workers: Your advocacy is changing our country for the better. #Fightfor15 -H,11-10-2015 13:21:46,589,963,false,664070444425826304
TweetDeck,America must lead the world in developing and deploying new clean energy sources that will power our economy.,11-10-2015 03:11:42,476,1081,false,663916917011275776
TweetDeck,2015 is on track to be the hottest year on record. Climate change is not only real it's already present.,11-10-2015 02:47:28,1010,2119,false,663910819378298880
TweetDeck,This ice cream shop named a sundae after Hillary Clinton. But that’s only part of the story. https://t.co/Hp2Qa3AXQA,11-10-2015 01:58:53,227,497,false,663898591413469184
Twitter Web Client,"Why are you running for president?""Because I want to help little kids."https://t.co/r3ZKOxoPnZ,11-10-2015 00:46:04,618,1413,false,663880265366790144
TweetDeck,“When things get tough Hillary does not back down.” —@repjohnlewis https://t.co/6jqrRIvBC4,11-09-2015 23:25:11,352,730,false,663859913643298816
TweetDeck,“When it comes to fighting the climate crisis the stakes couldn’t be higher.” —@LCVoters https://t.co/ngjjNRPMkX https://t.co/2zONDStLVv,11-09-2015 20:36:40,424,726,false,663817502573498368
TweetDeck,Yet another Republican refuses to make it easier to vote. What part of democracy are they so afraid of? -H https://t.co/P4Y4VHr6nS,11-09-2015 19:59:04,1486,1841,false,663808039409971200
TweetDeck,Women shouldn’t make less than men in 2015. Period. https://t.co/NUbM0Fa2eV,11-09-2015 13:05:17,892,1609,false,663703906787135488
Twitter Web Client,What would it mean to have a former secretary of state in the White House? This. https://t.co/G1zjo2uRQd,11-09-2015 04:10:59,405,834,false,663569446313816064
Twitter Web Client,Today marks one year from the presidential election. Here’s what’s at stake in one terrifying flow chart: https://t.co/xsbuCQRoYT,11-09-2015 02:24:04,567,923,false,663542539321008129
Twitter Web Client,Tune in to @newsone Monday morning at 7 ET for more from Hillary’s South Carolina town hall with @rolandsmartin: https://t.co/QMZg1jq6fN,11-09-2015 01:16:16,180,342,false,663525478347722752
Twitter Web Client,We quantified Hillary’s career—take a look at the numbers. https://t.co/pgyGWnDn08,11-08-2015 23:45:47,507,872,false,663502706838020096
Twitter Web Client,“This has to end.” Hillary on gun violence at the First in the South Democratic Candidates Forum.https://t.co/OrbVa5rXio,11-08-2015 22:13:44,582,1174,false,663479542325997568
Twitter Web Client,Ten women senators say why they’re supporting one of their own: https://t.co/RhDqFmFGIo https://t.co/X0zdOBHBcl,11-08-2015 16:26:32,469,805,false,663392164945219584
Twitter Web Client,A young man asked Hillary: What did you learn from @GirlScouts that you would use to be a successful president?https://t.co/4fJOJveiMh,11-08-2015 14:48:18,530,1185,false,663367444069675008
Twitter Web Client,“I helped launch African Americans for Hillary. This is my story.” -@KarenCivil https://t.co/vy2mwYEGt2,11-07-2015 20:55:53,279,675,false,663097562908516353
Twitter Web Client,“It’s hard for me to understand why the suspension and expulsion rate is so much higher for black kids.” —Hillaryhttps://t.co/RldOVxhayk,11-07-2015 19:34:14,617,1037,false,663077013800939520
TweetDeck,Watch live: Hillary joins @RolandMartin for the @NewsOne Town Hall in South Carolina #NewsOneNow → https://t.co/lADpr4Ccts,11-07-2015 18:23:29,214,393,false,663059211400560642
Twitter Web Client,Follow @HillaryforSC for updates on Hillary’s trip to the Palmetto State and today’s @newsone town hall: https://t.co/lADpr4kBBU #HRCinSC,11-07-2015 16:30:41,181,363,false,663030822610563072
Twitter Web Client,Hillary Clinton sat down with the mothers of Eric Garner and Dontre Hamilton—here’s what they talked about: https://t.co/z3zPRwwoAN,11-07-2015 14:38:44,442,800,false,663002651295109120
TweetDeck,Si tuviera que aprender un idioma Hillary dijo que sería el idioma de Gabriel García Márquez. #DemForum,11-07-2015 03:00:00,719,965,false,662826808245485569
TweetDeck,"If you stand for equal rights if you stand against discrimination you don't just do it once—you've got to keep fighting." —Hillary,11-07-2015 02:42:35,2008,3496,false,662822427018162176
TweetDeck,On foreign policy the use of force "should always be the last resort—not the first choice." —Hillary,11-07-2015 02:38:13,507,1058,false,662821328022429696
TweetDeck,We can't wait any longer to act on gun violence prevention. #DemForum,11-07-2015 02:32:32,712,1511,false,662819894828756992
TweetDeck,"It is hard to understand why the suspension and expulsion rate is so much higher for black kids than for white kids." —Hillary,11-07-2015 02:28:46,659,1235,false,662818948409266178
TweetDeck,"Anybody who thinks that they can influence what I will do doesn't know me very well." —Hillary,11-07-2015 02:19:04,675,1307,false,662816508293152769
TweetDeck,"Pres. Obama doesn't get the credit he deserves for the job he's done...I want to build on that progress—but I want to go further." —Hillary,11-07-2015 02:15:33,1285,2670,false,662815622733041664
TweetDeck,"I have been committed to and working on issues that I think are important...in particular to people who are marginalized." —Hillary,11-07-2015 02:14:00,408,853,false,662815233115721728
TweetDeck,Watch now: Hillary joins @maddow at the #FirstintheSouth Democratic Candidates Forum in Rock Hill SC → https://t.co/68f9wJQYiy,11-07-2015 02:10:14,168,369,false,662814285056184320
TweetDeck,Our favorites from the Internet this week. https://t.co/kn0TXo2T20,11-07-2015 00:29:21,161,360,false,662788896145600512
TweetDeck,#FF @HillaryforSC for tonight’s Democratic candidate forum with @maddow. Great weekend ahead in the Palmetto State! 🌴#HRCinSC,11-06-2015 22:47:22,196,391,false,662763230062751744
TweetDeck,Hillary on criminal justice reform and more in @EBONYMag: https://t.co/QBAD1iIrqf https://t.co/nvzE5dmYSY,11-06-2015 21:40:55,459,685,false,662746507431424000
TweetDeck,The right call. Now it's time to make America a clean energy superpower. -H https://t.co/d6kSvldOLI,11-06-2015 20:17:29,666,1104,false,662725510812688385
TweetDeck,.@MikeyLikesItNY helps people with criminal records find jobs one scoop at a time. https://t.co/gHAs0Etddn,11-06-2015 19:37:55,162,331,false,662715556370505728
TweetDeck,Hillary is ready to be president. Want to help make it happen? Apply to be a Hillary for America intern: https://t.co/iSbArYiedG,11-06-2015 16:20:39,280,702,false,662665910881296384
Twitter Web Client,What do you call the male spouse of a female president? Hillary and @JimmyKimmel have some ideas.https://t.co/QU0THUPn90,11-06-2015 15:15:11,505,964,false,662649436254810112
TweetDeck,Hillary’s spent 40 years in public service and the numbers speak for themselves. https://t.co/tsj4DYQ4It,11-06-2015 13:10:01,396,893,false,662617937321304064
Twitter for iPhone,Today on @Snapchat: 10 little girls who are ready for the first woman president. Follow us! 👻 hillaryclinton https://t.co/TJmcOnY89w,11-06-2015 03:36:54,446,1106,false,662473707412176896
Twitter for iPhone,Backstage at @JimmyKimmelLive—tune in tonight! https://t.co/39BrorRCE2,11-06-2015 02:59:13,346,1193,false,662464223474266112
Twitter for iPhone,#TBT to the time Hillary had a @DollyParton-themed birthday party in 1995. 🎤 https://t.co/f4NZVUJGc3,11-06-2015 01:46:54,805,2426,false,662446022313013248
Twitter Web Client,Working hand in hand with tribal nations the US government can help ensure the strength of Native communities. https://t.co/GjxVAqV0Kb,11-05-2015 23:52:46,354,670,false,662417302592356352
Twitter Web Client,50 years ago @repjohnlewis marched—and bled—for the right to vote. His message today: “We must use the vote.”https://t.co/NoNHImLS51,11-05-2015 21:27:43,886,1076,false,662380800072003584
TweetDeck,Malala is brave inspiring—and really onto something here. https://t.co/c3dWxopG7B (via @EmWatson) https://t.co/Zqxxn9sAhx,11-05-2015 20:11:11,1052,2096,false,662361538133688320
TweetDeck,Our criminal justice system is broken. Here are 3 things we can do to start fixing it: https://t.co/H2WHRkOrFy https://t.co/NdgnofiDu0,11-05-2015 18:42:15,624,868,false,662339159512715264
TweetDeck,Meet Olivia the 12-year-old feminist who wrote Hillary this letter: https://t.co/1PLC2hrymq https://t.co/STEECewzkM,11-05-2015 16:49:52,706,1951,false,662310876863717377
TweetDeck,We can't sit by while more people die. It's time to stand up to the NRA once and for all. https://t.co/jse2vAytjl,11-05-2015 13:03:25,1046,1634,false,662253885722116096
Twitter for iPhone,A 10% price reduction is insulting. As I've said before the FDA and FTC need to step in to protect consumers. https://t.co/guopHDGOBz -H,11-05-2015 02:25:56,396,720,false,662093459814277120
TweetDeck,Guilty as charged. 🍕 https://t.co/qnKHHsAUE2,11-05-2015 00:54:37,1381,2220,false,662070477737893888
TweetDeck,We should not put 650000+ promising young people at risk for deportation. Sen. Rubio is wrong on this. -H https://t.co/763Ok5xBtS,11-05-2015 00:02:37,783,1165,false,662057393749106689
TweetDeck,Hillary’s answer shows *exactly* what it would mean to have a former secretary of state in the Oval Office. https://t.co/tWkN1ablD9,11-04-2015 21:29:43,317,603,false,662018912691834880
TweetDeck,In 1976 @BarbaraJWalters became the first woman co-anchor on a major network. https://t.co/w6F7J3FZYs,11-04-2015 20:41:35,607,1340,false,662006802683441153
TweetDeck,Racial profiling is demeaning wrong and unconstitutional. It's time to put that practice behind us.,11-04-2015 15:03:46,846,1801,false,661921787257724928
Twitter for iPhone,Everyone deserves full and equal protection under the law. This is a reminder of the work still left to do.  https://t.co/r68QAHxxPT,11-04-2015 13:06:44,797,1274,false,661892332971782144
Twitter Web Client,Congrats @simone_biles the most decorated woman gymnast of all time! Can’t wait to watch your next winning routine. https://t.co/XotGpSOq6P,11-04-2015 01:46:20,664,1726,false,661721106273947650
TweetDeck,Hillary's gun violence prevention plan supports legislation to stop convicted stalkers from possessing guns. https://t.co/qUX5t1k8OY,11-03-2015 23:24:57,417,732,false,661685526483701760
TweetDeck,Federal law doesn't prohibit convicted stalkers from purchasing or possessing guns. https://t.co/2tONgsL1Ti https://t.co/0vfxhMfaLe,11-03-2015 23:18:16,1273,1506,false,661683845826134016
TweetDeck,Our criminal justice system is in crisis—but we can start changing that now. https://t.co/gdBkpPjBEZ https://t.co/L54c868qHl,11-03-2015 20:52:48,423,749,false,661647237265494016
Twitter Web Client,.@GregAbbott_TX is right about one thing: equality is one of Hillary's values. Houston—vote #YesOnProp1 today. https://t.co/AI0IWnqhB7,11-03-2015 19:28:19,789,1150,false,661625975789219841
TweetDeck,When unions are strong America is strong. Thank you @AFSCME. https://t.co/wWVOq9WEZe,11-03-2015 18:27:42,492,834,false,661610721625554944
TweetDeck,Voting is one of our most important and sacred rights. If there's an election near you today make your voice heard—go vote! -H,11-03-2015 16:38:43,1271,1861,false,661583295252185088
TweetDeck,A 12-year-old feminist named Olivia wrote Hillary this brave heartwarming letter. Olivia 2040 anybody? https://t.co/5ZEKdOpTrQ,11-03-2015 15:52:26,1350,3840,false,661571645446864896
Twitter Web Client,Watch our new ad—why Hillary is working to prevent gun violence:https://t.co/S7RuSmwzfi,11-03-2015 13:05:32,574,959,false,661529645603426304
TweetDeck,While in Chicago discussing the way forward another child dies from gun violence just miles away. Devastating. https://t.co/3mXyMSTsxk -H,11-03-2015 04:58:58,579,623,false,661407195804733440
TweetDeck,Republicans continue to play politics with families who want to contribute to our economy. Eso no es liderazgo. https://t.co/tl55HEIWwR,11-03-2015 00:42:55,424,563,false,661342757890465792
Twitter Web Client,Grateful to spend time today with mothers who have lost a child to violence and turned their grief into a national call to action. -H,11-03-2015 00:05:09,542,1316,false,661333253115236352
TweetDeck,Their faces say it all. https://t.co/vB2FrSHgDJ,11-02-2015 23:23:54,225,429,false,661322873840214016
TweetDeck,The top 25 hedge fund managers make more than all kindergarten teachers in the US—combined. We need to fix that. https://t.co/zTkCxPUd46,11-02-2015 20:50:53,641,804,false,661284364635013120
TweetDeck,“We need to end private prisons and detention centers once and for all.” —Hillary in Atlanta https://t.co/f6S3zQ3CFQ,11-02-2015 18:34:42,723,1375,false,661250093262204929
Twitter Web Client,On the day of the first Democratic debate Hillary’s granddaughter Charlotte had a big surprise for her.https://t.co/yxRM6gcTnJ,11-02-2015 17:19:49,400,989,false,661231247717371904
TweetDeck,¡Feliz Día de los Muertos! Text LATINOS to 47246 to join Latinos for Hillary. https://t.co/kC56iMB4nn,11-02-2015 14:55:23,397,702,false,661194901833560064
Twitter for iPhone,More than 1 in 100 American adults is behind bars. Here's how we can start fixing that. https://t.co/Qdz9h116G3,11-02-2015 00:49:39,389,558,false,660982066503417856
Twitter Web Client,"I support Hillary because Hillary supports me." @OITNB’s @UzoAduba &amp; Dascha Polanco are on Team Hillary.https://t.co/wauAhWHLnJ,11-01-2015 23:33:54,764,1632,false,660963001680326656
Twitter Web Client,An inside look at an issue that will shape our economy for years to come (yeah it’s that important). https://t.co/88VTl6B8ec,11-01-2015 20:55:04,268,381,false,660923032186302464
Twitter Web Client,While Republicans swapped out-of-touch ideas at the #GOPdebate Hillary was live-texting her reactions. https://t.co/OFyM5HEYbZ,11-01-2015 19:04:44,298,667,false,660895262190227456
Twitter Web Client,Top CEOs earn 300 times more than the typical American worker. That's wrong.https://t.co/SUFDsLTG3m,11-01-2015 17:23:30,573,915,false,660869789439557633
Twitter Web Client,Thank you for the support @BilldeBlasio. https://t.co/ylEKVsIpnx,11-01-2015 16:12:25,519,1205,false,660851898073878528
Twitter Web Client,“I can't stop asking myself once again: Where does my community go from here?” -@claynmiddleton https://t.co/eakToXxU9h,11-01-2015 14:50:04,208,361,false,660831174567329792
Twitter for iPhone,Happy Halloween! 🎃 https://t.co/kjfUE0YO8U,11-01-2015 01:18:53,958,4073,false,660627032649441281
TweetDeck,More lives lost. We need sensible gun violence prevention measures and we need them now. https://t.co/uwcYLj1IRi,10-31-2015 23:57:34,919,1563,false,660606571173408769
Twitter Web Client,Republican debate-speak decoded. https://t.co/vQwkoDt11x,10-31-2015 18:07:28,230,410,false,660518464910721025
Twitter Web Client,Too often women still make less on the dollar than men. It's time for equal pay now.https://t.co/5HdYQXtQE2,10-31-2015 16:11:06,665,1252,false,660489179000778752
Twitter Web Client,Rated “O” for out of touch and out of date: The Zombie Policies. https://t.co/gso2dmzlq1,10-31-2015 14:08:49,1245,1871,false,660458407175004160
TweetDeck,Glad to see @USArmy knocking down more barriers to women serving on the front lines. https://t.co/SPbcZxcmG6,10-30-2015 23:11:35,372,658,false,660232608815513600
TweetDeck,Add your name for the chance to party with Hillary at @xtina's house in Los Angeles! https://t.co/XVf5cqQxpl https://t.co/PBY52r7Xpo,10-30-2015 21:54:12,461,807,false,660213135169757185
TweetDeck,No pagarle lo mismo a las campeonas del mundo de fútbol es más injusto que ganar el mundial con "la mano de Díos." https://t.co/TWmzEETe7v,10-30-2015 21:10:15,700,679,false,660202077617000449
TweetDeck,Race still plays a role in who gets ahead and who gets held back. Hillary will fight to change that. Join her: https://t.co/eG2ciTEQ4K,10-30-2015 20:19:17,322,617,false,660189248260321280
TweetDeck,Hillary calls to "ban the box": "People who have paid their debt to society need to be able to find jobs not just closed doors and hearts.",10-30-2015 19:42:19,484,940,false,660179944811573250
TweetDeck,"I’m pledging to eliminate the disparity in sentencing between crack and cocaine which disproportionately impacts African Americans.",10-30-2015 19:40:17,473,812,false,660179433844772864
TweetDeck,"We need to end private prisons. Protecting public safety...should never be outsourced or left to unaccountable corporations." —Hillary,10-30-2015 19:39:19,775,1289,false,660179193381134336
TweetDeck,"We have to end the era of mass incarceration." —Hillary,10-30-2015 19:38:33,493,869,false,660178999486844928
TweetDeck,"Racial profiling...is wrong demeaning doesn’t keep us safe or help solve crimes—it’s time to put that practice behind us." —Hillary,10-30-2015 19:37:33,550,945,false,660178747895750657
TweetDeck,Happening now: Hillary kicks off African Americans for Hillary with @repjohnlewis in Atlanta! Watch → https://t.co/HZ1LppKszD,10-30-2015 19:15:20,197,293,false,660173157366562816
TweetDeck,It's intolerable that black children in our country feel unsafe in their own skin. A powerful reminder: https://t.co/afY33gjdsx -H,10-30-2015 18:12:56,909,1144,false,660157452227334145
Twitter for iPhone,Whether you're a teacher an executive or a world-champion soccer player you deserve equal pay. Red card GOP. https://t.co/TWmzEETe7v,10-30-2015 13:35:49,2009,3668,false,660087712620404741
TweetDeck,40 million Americans have student debt. We need to make college affordable once and for all. https://t.co/Hl7pGiZ4iQ,10-30-2015 12:06:03,831,1781,false,660065123948560385
TweetDeck,We can’t afford to have a Republican in the White House. If you're with Hillary add your name: https://t.co/3AOKQEfdIA,10-30-2015 01:12:45,490,1200,false,659900713091391488
TweetDeck,An estimated 1.5 million black men are missing from their communities because of incarceration and premature death. https://t.co/cCSANbV4X1,10-29-2015 23:54:29,1472,2250,false,659881016941760512
TweetDeck,Everyone who works hard and does their part should see that work reflected in a rising paycheck.,10-29-2015 20:23:46,713,1571,false,659827991665639424
TweetDeck,Texts from Hillary #GOPdebate edition. https://t.co/KT21PtrHVP,10-29-2015 19:12:51,230,444,false,659810143555723265
TweetDeck,No one should face discrimination for who they are or who they love—I support efforts for equality in Houston &amp; beyond. #HERO #YesOnProp1 -H,10-29-2015 17:32:01,1689,2597,false,659784766372388864
Twitter Web Client,Why are @OITNB’s @UzoAduba &amp; Dascha Polanco on Team Hillary? "She cares about the things that are important to us."https://t.co/uKBY0c0NDg,10-29-2015 16:24:32,471,920,false,659767786806206465
Twitter Web Client,"Do you think that when you’re president you’ll be paid as much as a man?"https://t.co/2uQMq2v5ev,10-29-2015 12:12:56,2211,3696,false,659704467344875520
Twitter Web Client,Tonight's #GOPDebate made it clear: We cannot afford a Republican in the White House. Get your free sticker: https://t.co/o662Sz9ACJ,10-29-2015 02:24:10,1059,2193,false,659556301127725056
TweetDeck,#GOPdebate https://t.co/rBT90JvCmM,10-29-2015 02:20:46,12318,16118,false,659555444202070016
Twitter Web Client,Will repeat this as often as needed: Women—not the politicians on stage—should make decisions about their own health. #GOPdebate,10-29-2015 02:14:59,3895,7066,false,659553987105042432
Twitter Web Client,Republicans are looking out for the wealthy and well-connected. Hillary is looking out for us. #GOPdebatehttps://t.co/zTkCxPCBFw,10-29-2015 02:01:56,460,969,false,659550706307698688
TweetDeck,Republicans are refusing to act on climate change. Hillary has a plan to take it on. https://t.co/Jb7DXwL9WS https://t.co/YbSmmW8mW6,10-29-2015 01:57:26,587,1105,false,659549570502942720
TweetDeck,We can't wait any longer to keep our communities safe. We need to act on gun violence prevention. https://t.co/37QVIbRnpd #GOPdebate,10-29-2015 01:51:10,666,1288,false,659547993033584640
TweetDeck,There is no place in America for second-class citizenship. We can't wait any longer for comprehensive immigration reform. #GOPdebate,10-29-2015 01:46:51,667,1343,false,659546907564482560
Twitter Web Client,Commercial break: While Republicans work for those at the top Hillary is going to bat for middle-class Americans.https://t.co/TrYTnwSmWu,10-29-2015 01:42:20,444,846,false,659545772803801088
TweetDeck,We need to fight for policies that break down barriers to good jobs and help balance work and family: equal pay child care and paid leave.,10-29-2015 01:30:38,663,1259,false,659542827295236100
Twitter Web Client,Commercial break: Hillary wants to make college affordable for every American. Republicans? #GOPdebatehttps://t.co/f5iUYZ8Ysp,10-29-2015 01:19:13,476,789,false,659539952825270273
TweetDeck,Every woman deserves equal pay. Period. https://t.co/F5uzo79moY #GOPdebate,10-29-2015 01:17:23,1050,1836,false,659539494815813632
TweetDeck,Las mujeres deberían de ganar lo mismo por hacer el mismo trabajo que los hombres. Punto. #GOPdebate,10-29-2015 01:13:27,595,773,false,659538504280616960
TweetDeck,Here's what we can't afford: A Republican in the White House. https://t.co/d5zyMz7NgY #GOPdebate,10-29-2015 01:11:20,745,1384,false,659537970962309120
TweetDeck,For people who claim to hate big government Republicans love using it to try and make health care decisions for women. #GOPdebate,10-29-2015 01:08:24,3239,4921,false,659537231133192192
Twitter Web Client,Which GOP candidate would you want to see Hillary take on in a debate? Cast your vote! https://t.co/IAf9qEWt7g https://t.co/LdvZ4HytVS,10-28-2015 21:58:48,223,408,false,659489516290490368
TweetDeck,.@clairecmc on what a GOP president means for women: “June Cleaver? Would people get that?” https://t.co/sYWtTuHgGf https://t.co/1Z34B6koES,10-28-2015 19:43:58,220,471,false,659455586111766528
TweetDeck,We need to reauthorize the Export-Import Bank and help American businesses stay in business.,10-28-2015 18:29:51,186,445,false,659436934046068736
TweetDeck,"If you're looking for someone to say what is wrong with America I'm not your candidate. I think there is more right than wrong." —Hillary,10-28-2015 17:44:25,690,1530,false,659425500448890881
TweetDeck,"Paid family leave isn't just good for women." —Hillary at #PoliticsAndEggs,10-28-2015 17:31:35,307,747,false,659422271736578049
Twitter Web Client,.@StephenAtHome on "Hillary for Halloween" costume ideas: Dress up however you want but stay for 11 hours.https://t.co/scXyiutlaE,10-28-2015 16:45:38,406,856,false,659410707243335680
TweetDeck,That feeling when you picked *just* the right outfit. https://t.co/cOdpX0rzDU,10-28-2015 15:52:37,555,1756,false,659397364101328896
Twitter Web Client,.@StephenAtHome: "I was playing a character who did not care for you."Hillary: "I can say it now—it was mutual."https://t.co/RP8cPdEoh3,10-28-2015 12:21:31,535,1340,false,659344238132355072
TweetDeck,Don’t miss Hillary’s first meeting with the real @stephenathome tonight on @colbertlateshow! https://t.co/cCUqPSpPU7,10-28-2015 02:02:37,541,1666,false,659188490060566529
TweetDeck,Some of America's most powerful women tell us why they support Hillary: https://t.co/6jEh4h6odZ https://t.co/a87Gq7tYhY,10-27-2015 23:46:08,735,1293,false,659154141655252992
TweetDeck,Cosign @POTUS. https://t.co/NEBLEl7hkt,10-27-2015 22:35:01,3963,5959,false,659136244471975936
TweetDeck,No hay ninguna excusa para usar violencia en nuestras escuelas. Punto. #AssaultAtSpringValleyHigh https://t.co/vIuWOAPFi2,10-27-2015 21:32:01,446,621,false,659120389948362752
Twitter Web Client,“Strong women help create strong families!” Read @katyperry’s note for Hillary's birthday: https://t.co/657n4LeA36 https://t.co/N78xLo4OfZ,10-27-2015 20:43:42,647,1498,false,659108232397500416
TweetDeck,Humorous! https://t.co/3zbyqTIn0O,10-27-2015 19:34:31,2019,3124,false,659090821841580032
TweetDeck,There is no excuse for violence inside a school. The #AssaultAtSpringValleyHigh is unacceptable—schools should be safe places. -H,10-27-2015 17:03:28,4798,5496,false,659052809074180096
Twitter Web Client,Hillary has a plan to make affordable childcare a reality—and this supporter in Alexandria Virginia knows it.https://t.co/BorYwrNJCv,10-27-2015 16:01:44,462,852,false,659037272461828097
